detailUrl,unformattedPrice,price,area,address,time,$/sqft
https://www.zillow.com/homedetails/502-N-Cypress-St-B-Wendell-NC-27591/2085689674_zpid/,1325,"$1,325/mo",900,"502 N Cypress St #B, Wendell, NC 27591",2023:11:20 08:51:17 EST -0500,1.47
